,Unnamed: 0,property_type,place_name,lat,lon,price_aprox_usd,surface_total_in_m2,price_usd_per_m2,floor,expenses,description,title,geometry,index_right,dummy_property_type__apartment,dummy_property_type__house,dummy_property_type__store,distSubte,distEscuela,distHospital,distParque,dummy_acondicionado,dummy_amenities,dummy_alarma,dummy_ascensor,dummy_balcon,dummy_baulera,dummy_blindada,dummy_calefaccion,dummy_cancha,dummy_cine,dummy_cochera,dummy_contrafrente,dummy_crédito,dummy_electrógeno,dummy_estrenar,dummy_fitness,dummy_frente,dummy_frio-calor,dummy_guardacoche,dummy_gimnasio,dummy_jacuzzi,dummy_hidromasaje,dummy_hospital,dummy_jardin,dummy_lavarropas,dummy_lavadero,dummy_laundry,dummy_luminoso,dummy_living,dummy_metrobus,dummy_multisplit,dummy_parque,dummy_patio,dummy_parrilla,dummy_pentahome,dummy_pileta,dummy_premium,dummy_piscina,dummy_policlínico,dummy_profesional,dummy_quincho,dummy_refrigeración,dummy_residencial,dummy_reciclado,dummy_pozo,dummy_sauna,dummy_spa,dummy_split,dummy_solarium,dummy_sum,dummy_S.U.M,dummy_subte,dummy_suite,dummy_seguridad,dummy_terraza,dummy_vigilancia,precio_m2_usd,rooms
651,45596,apartment,Caballito,-34.627062,-58.449765,470000,177,2655.367231638418,,2387.64,"Corredor Responsable: Marcelo Trujillo - CUCICBA 6470 / CMCPDJLM 810Contacto: Paolo Menghi - MLS ID # 420261017-150Moderno y confortable edificio de gran categoría A ESTRENAR de 4 ambientes, con cochera.  Con una superficie total de 177 m2 aprox. Ambientado con detalles de categoría, y decorado con finísimo gusto, y de muy buena calidad constructiva. Es muy luminoso, ya que posee ventanales muy amplios que dan con el balcón al frente.  Ingresando por el palier privado nos encontramos el living comedor con piso de madera, muy luminoso gracias a su conexión con el amplio balcón. Luego nos encontramos con la cocina que, como toda la construcción, es de diseño moderno, con muebles bajo y sobre mesada, barra desayunadora divisoria, cocina y anafe Ariston, campana de acero inoxidable. Esta cocina cuenta con una ventana importante que da hacia el balcón permitiendo una ventilación constante y una vista abierta. Continuando por el pasillo nos encontramos con el toilette de recepción, mas adelante los dos dormitorios con placares e interiores, con frentes espejados. La suite tiene vestidor mas baño completo, éste revestido de cerámicas y con griferia y sanitarios de primera marca. La unidad cuenta tambien con un Amplio patio privado al contra frente del edificio.   4 ambientes, 2 baños más 1 toilette. Incluye cochera.","PISO EN CABALLITO, CATEGORIA, ULTIMA UNIDAD!!!!",POINT (-58.449765 -34.627062),0,1,0,0,405.19503384594594,90.06269382255748,1602.402912758223,0.9048441839598854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2655.0,18.0
652,45791,apartment,Caballito,-34.623974,-58.446858,315000,135,2333.3333333333335,1.0,2387.64,"Corredor Responsable: Juan Carlos Treco - CUCICBA 4037Contacto: Susana Saliche - MLS ID # 420221006-277Piso de 4 ambientes ubicado en Caballito, a una cuadra de Av. Rivadavia y Juan Bautista Alberdi.  Hall de recepción con gran placard. Living comedor con salida a balcón al frente. Toilet. Amplia cocina comedor diario, lavadero y habitación de servicio con baño.  Dos dormitorios muy espaciosos con placares cómodos. Baño completo con ventilación. Otro ambiente para destinarlo según necesidad, hoy es un estar íntimo. Otro amplio espacio  que actualmente se usa como baulera.  Departamento súper luminoso, techos altos, excelente estado de mantenimiento, edificio con ascensor.  Expensas mayo 2017 $2700.- ABL $1338.- Aysa $716.- A una cuadra del subte línea A Estación Puan y gran cantidad de lineas de colectivos.  Varios Colegios y UBA en la zona, ideal familia con chicos.  La cochera que está alquilada en garage cercano se puede transferir.  Las medidas parciales de los ambientes son aproximadas. Las medidas totales son según el título de propiedad.   Llamar para concretar visitas!",4 ambientes amplios. Luminoso. Silencioso.,POINT (-58.446858 -34.623974),0,1,0,0,171.4211652781784,109.38686584688479,1195.0314107328422,0.47914648950697086,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2333.0,14.0
653,45911,apartment,Caballito,-34.6094653,-58.4304278,99000,44,2250.0,,2387.64,"2amb de 44mts - piso parquet en muy buen estado -excelente distribución-En el pasillo de distribución cuenta con alacena para guardar cosas - La habitación tiene un placard de pared a pared y de piso a techo (corredizas en guias de aluminio)Cocina y baño reciclados , espacio para lavarropas. Bajas expensas. A 2 cuadras de parque centenario , del museo de Ciencias naturales , de Astronomia. Multiples lineas de colectivos. Es segundo piso por escalera. La dirección exacta se dará  en instancia de visita. El presente aviso es  solo a titulo informativo , la venta de dicho inmueble esta supeditada a que el propietario tramite ante la AFIP el C.O.T.I.",BONITO DEPARTAMENTO .,POINT (-58.4304278 -34.6094653),0,1,0,0,642.5863962684535,210.67308116813572,372.47363604100735,0.32730801874080556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2250.0,4.0
654,45971,apartment,Caballito,-34.613251,-58.441222,181000,59,3067.7966101694915,,2387.64,Hermoso semipiso moderno con piletaAPTO CRÉDITO VISITAS EN EL DÍAAMPLIO HORARIO 2 ambientes GRANDE con baño completo + toilettePisos flotantes Calefacción individual por losa radianteCaldera individualBalcón al contrafrente ORIENTACION ESTEModerno. Excelentes muebles de cocina y terminaciones.Placard con frente piso a techo espejadoInteriores de placardPortero visorSOL y AIRECochera opcional cubierta U$35.000SUM con parrillaSolarium con pileta en último pisoExpensas: $1300.-AMPLIO HORARIO PARA SER MOSTRADO EN CUALQUIER MOMENTO DEL DÍAVISITAS EN EL DÍA,"APTO CRÉDITO A ESTRENAR - SUM, solarium y PILETA - Cochera opcional",POINT (-58.441222 -34.613251),0,1,0,0,710.4349627436213,30.140529236640297,560.1014007089074,0.16682520498147696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068.0,6.0
656,46452,apartment,Caballito,-34.6260352594,-58.4404930887,102000,38,2684.2105263157896,,2387.64,"Excelente departamento de categoría a estrenar, ubicado en una de las mejores zonas del barrio de Caballito. Monoambiente  38 m2 con balcón. El edificio es de categoria y cuenta con SUM, solarium y sector de parrillas.COCHERAS OPCIONALESNO DUDE EN CONSULTARVENTA SUSPENDIDA A LA ESPERA DE LA TRAMITACION DEL COTI POR PARTE DEL PROPIETARIO, PARA DAR CUMPLIMIENTOA LA RESOLUCION GENERAL Nº 2371 DE AFIP.NOTA: Se deja constancia que las medidas,superficies,m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo,al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste.El valor indicado de expensas,si las hubiere,esta sujeto a variación.","Impecable departamento 1 ambiente de categoria, desde 38m2 Caballito",POINT (-58.4404930887 -34.6260352594),0,1,0,0,576.4353214913167,102.06351679244527,744.9570567399921,0.5794547248295212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2684.0,4.0
657,46454,apartment,Caballito,-34.6260352594,-58.4404930887,130000,44,2954.5454545454545,,2387.64,"Excelente departamento de categoría a estrenar, ubicado en una de las mejores zonas del barrio de Caballito. 1 ambiente dividido (con dormitorio separado y dimensiones de 2 ambientes) de 44 m2 con balcón. El edificio es de categoria y cuenta con SUM, solarium y sector de parrillas.COCHERAS OPCIONALESNO DUDE EN CONSULTARNOTA: Se deja constancia que las medidas,superficies,m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo,al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste.El valor indicado de expensas,si las hubiere,esta sujeto a variación.","Impecable departamento 1 ambiente dividido de categoria, desde 44m2 A/E Caballito",POINT (-58.4404930887 -34.6260352594),0,1,0,0,576.4353214913167,102.06351679244527,744.9570567399921,0.5794547248295212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2955.0,4.0
658,46455,apartment,Caballito,-34.6260352594,-58.4404930887,193000,73,2643.8356164383567,,2387.64,"Excelente departamento a estrenar, ubicado en una de las mejores zonas del barrio de Caballito. Posee 73 m2 en donde vamos a encontrar un amplio living-comedor, cocina, baño completo con bañera, 2 dormitorios y balcón. El edificio es de categoria y cuenta con SUM, solarium y sector de parrillas.CONSULTE POR COCHERAS OPCIONALESVENTA SUSPENDIDA A LA ESPERA DE LA TRAMITACION DEL COTI POR PARTE DEL PROPIETARIO, PARA DAR CUMPLIMIENTOA LA RESOLUCION GENERAL Nº 2371 DE AFIP.NOTA: Se deja constancia que las medidas,superficies,m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo,al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste.El valor indicado de expensas,si las hubiere,esta sujeto a variación.","Impecable departamento 3 ambientes de categoria, desde 73m2 Caballito",POINT (-58.4404930887 -34.6260352594),0,1,0,0,576.4353214913167,102.06351679244527,744.9570567399921,0.5794547248295212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2644.0,7.0
661,46802,apartment,Caballito,-34.6161868,-58.4317034,225000,84,2678.5714285714284,,2387.64,"Excelente 4 ambientes en edificio con piscina y cancha de paddle/futbol. Muy Luminoso. Todo a nuevo. Al frente. Palier privado. Entrada de servicio. Living Comedor con salida a balcón.  Cocina con comedor diario. Dormitorios principal:  5 x 4 con placard; 2do dormitorio 3 x 3,2 con placard ; 3 er dormitorio: 3x 3 con placard. Baño completo y toilette. Calefacción por  losa radiante. Agua caliente central. Apto Profesional.El edificio cuenta con seguridad 24 hs; piscina y cancha de paddle/ fútbol.",Av. Rivadavia 4700 - Caballito - Capital Federal,POINT (-58.4317034 -34.61618679999999),0,1,0,0,229.55303622514745,48.00370181319779,383.62559705667695,0.06534160611550276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2679.0,8.0
662,46838,apartment,Caballito,-34.6260352594,-58.4404930887,295000,100,2950.0,,2387.64,"Excelente departamento a estrenar, ubicado en una de las mejores zonas del barrio de Caballito. Desde 100 m2 en donde vamos a encontrar un amplio living-comedor, cocina, 3 dormitorios 1 de ellos con vestidor y en suite, toilette y balcón. El edificio es de categoria y cuenta con SUM, solarium y sector de parrillas.CONSULTE POR COCHERAS OPCIONALESVENTA SUSPENDIDA A LA ESPERA DE LA TRAMITACION DEL COTI POR PARTE DEL PROPIETARIO, PARA DAR CUMPLIMIENTOA LA RESOLUCION GENERAL Nº 2371 DE AFIP.NOTA: Se deja constancia que las medidas,superficies,m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo,al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste.El valor indicado de expensas,si las hubiere,esta sujeto a variación.","Impecable departamento 4 ambientes de categoria, desde 100m2 Caballito",POINT (-58.4404930887 -34.6260352594),0,1,0,0,576.4353214913167,102.06351679244527,744.9570567399921,0.5794547248295212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2950.0,10.0
663,46872,apartment,Caballito,-34.6144628,-58.4404878,131500,45,2922.222222222222,,2387.64,"Espectacular departamento en venta, excelente ubicación en pleno Caballito.2 Ambientes al contrafrente con gran balcón c/hermosa vista panorámica.Cocina semi integrada, living, baño completo c/extractor y dormitorio con placard. Muy luminoso y ventilado. Equipado con dos equipos de A/C.Unidad en impecable estado.El edificio cuenta con:-Seguridad 24 hs.-Pileta-Gimnasio-Laundry-Terraza-Agua caliente central-Grupo electrogenoTransportes CercanosColectivos: 36, 42, 55, 84, 92, 104, 135, 136, 141, 163, 172, 180, 181Subte: Linea A (estación Acoyte)NO ES APTO CREDITOMatrícula Corredor Inmobiliario 6830 Tomo 1 Folio 254.",Honorio Pueyrredon 400 - 2 Ambientes c/Balcón - Amenities - Caballito,POINT (-58.4404878 -34.6144628),0,1,0,0,563.9545781684444,101.87211986507992,602.1600258314639,0.1734735152279265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922.0,4.0
666,47077,apartment,Caballito,-34.6272168,-58.433856,297000,103,2883.495145631068,7.0,4400.0,"VENTA DEPARTAMENTO 4 AMBIENTES EN CABALLITO Excelente departamento al frente con balcón corrido y cochera, totalmente reciclado. Ubicado a metros de Av. Directorio.  Consta de gran living-comedor, 3 dormitorios con placard, cocina equipada a full y comedor diario, 2 baños completos, lavadero independiente y doble circulación. Posee baulera. Impecable estado. Luz y sol.LEPORE PROPIEDADES consultas@lepore-.com.ar 49055500LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,POINT (-58.43385600000001 -34.62721679999999),0,1,0,0,88.92391654573127,316.89305166080186,232.52459551288004,0.9180446031252627,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2883.0,10.0
667,47079,apartment,Caballito,-34.6254804,-58.4516687,113500,39,2910.2564102564093,5.0,2387.64,"VENTA DEPARTAMENTO 1 1/2 AMBIENTES CABALLITOUnidad de 39 m2, en excelente ubicación a una cuadra de Av. Rivadavia. Accesibilidad a numerosas líneas de colectivo y subte ""A"". Consta de un amplio ambiente con cocina integrada equipada con el mobiliario completo y baño completo. Amenities: piscina, quincho, SUM, gym con vestuarios, lockers, bauleras y laundry. Cochera opcional. Apto profesional.LEPORE PROPIEDADES  LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,POINT (-58.45166870000001 -34.6254804),0,1,0,0,351.6665997574947,107.64249379693173,1500.086819097007,0.8703895511959652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2910.0,4.0
669,47217,apartment,Caballito,-34.617578,-58.430567,85000,41,2073.170731707317,,2387.64,"Corredor Responsable: Marcela Lucero - CMCPDJMGR 156Contacto: Gerardo Lencina - MLS ID # 151127-176VENTA 2 AMBIENTES en Villa Sarmiento, Moron, Bs As  luminoso, cocina incorporaada, baño completo, dormitorio con placard. Lavadero y patio. Depto al contrafrente en planta baja. Espacio guarda coches fijo.  Expensas $300 Edificio menor de 10 años de construccion.   ",VENTA 2 AMB COCHERA VILLA SARMIENTO MORON baja exp,POINT (-58.430567 -34.617578),0,1,0,0,280.8314663484453,57.675086871800296,213.76327812685756,0.11260927996399157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2073.0,4.0
671,47299,apartment,Caballito,-34.6223446,-58.4348445,98849,36,2745.805555555556,,2387.64,"Departamento en venta de 1 ambiente en Caballito con entrega inmediata36 m2 totales comodos con balcon amplio, muy luminoso.al frente, orientacion esteAmenities: Piscina muy amplia con Solarium, SUM y Laundry.2 sub suelos de cocheras.Anafe electrico, agua caliente central a gas. Piso ceramico.Promedio de expensas 1500Ubicado en lo mejor de Caballito a 3 cuadras del Subte A y cuatro cuadras del Subte E.Consulta por baulerasMidate a Caballito",Venta Departamento 1 ambiente en Caballito Entrega Inmediata,POINT (-58.4348445 -34.6223446),0,1,0,0,473.82932565141573,39.031320767086356,416.21984268349274,0.376155892213556,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746.0,4.0
673,47322,apartment,Caballito,-34.6112999,-58.4408581,171000,50,3420.0,,2387.64,"Excelente departamento ubicado en una de las mejores zonas de Caballito. El edificio posee un amplio living comedor, cocina completa, lavadero integrado a la cocina y un domitorio con amplios placares y salida al balcon. El edificio posee seguridad 24hs, pileta, solarium, SUM, laundry y una cochera fija cubierta. DIGNO DE VER!!!! FGK PROPIEDADES. /", Felipe Vallese 500 - Caballito - Capital Federal,POINT (-58.4408581 -34.6112999),0,1,0,0,874.6137642090847,100.99194447725164,369.2108842616931,0.2614752466068787,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3420.0,5.0
674,47324,apartment,Caballito,-34.629534,-58.4515997,330000,96,3437.5,,2387.64,"HERMOSO DEPARTAMENTO DE 4 AMBIENTES CON BALCÓN TERRAZA AL FRENTE, COCHERA Y BAULERA. EL DEPARTAMENTO CUENTA CON UN HALL DE ENTRADA, AMPLIO LIVING COMEDOR, DORMITORIO PRINCIPAL EN SUITE CON HIDROMASAJE Y VESTIDOR, 2 DORMITORIOS CON PLACARES, COCINA COMEDOR CON LAVADERO INDEPENDIENTE Y BAÑO COMPLETO (TOTAL 2 BAÑOS COMPLETOS). EL EDIFICIO CUENTA CON AIRE ACONDICIONADO CENTRAL, SALON DE USOS MÚLTIPLES Y GRUPO ELECTRÓGENO.La oferta de este inmueble es sólo a título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la A.F.I.P. para la obtención del Nro. de C.O.T.I. Superficies estimativas, las medidas exactas surgirán de la correspondiente escritura.","EXCELENTE 4 AMB C/ BALCÓN, COCHERA Y BAULERA | JOSE BONIFACIO 1600",POINT (-58.4515997 -34.629534),0,1,0,0,566.4829807035187,176.0192424009049,1817.1945189679564,1.2268812895227241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.0,10.0
675,47327,apartment,Caballito,-34.6226203,-58.4300971,480000,170,2823.529411764706,,2387.64,"Excelente piso sobre Av. Alberdi. 4 ambientes con dependencia de servicio. Dos cocheras fijas. Baulera de 3x3. Gran balcón. Cocina con comedor diario. Lavadero independiente. Amplios dormitorios con placard. Principal en suite con jacuzzi y vestidor. Toillette de recepción. Servicios individuales. Cada ambiente con aire acondicionado. Cerca de Av. La Plata y Av. Jose M. Moreno. Subte ""E"" y ""A"". Varias lineas de colectivos. CONSÚLTENOS   ",Piso de 4 amb c/dep + 2 cocheras + baulera. ,POINT (-58.43009710000001 -34.6226203),0,1,0,0,574.3645261161827,7.230872633528969,347.97600572452285,0.467557469091963,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2824.0,17.0
676,47335,apartment,Caballito,-34.629534,-58.4515997,330000,96,3437.5,,2387.64,"HERMOSO DEPARTAMENTO DE 4 AMBIENTES CON BALCÓN TERRAZA AL FRENTE, COCHERA Y BAULERA. EL DEPARTAMENTO CUENTA CON UN HALL DE ENTRADA, AMPLIO LIVING COMEDOR, DORMITORIO PRINCIPAL EN SUITE CON HIDROMASAJE Y VESTIDOR, 2 DORMITORIOS CON PLACARES, COCINA COMEDOR CON LAVADERO INDEPENDIENTE Y BAÑO COMPLETO (TOTAL 2 BAÑOS COMPLETOS). EL EDIFICIO CUENTA CON AIRE ACONDICIONADO CENTRAL, SALON DE USOS MÚLTIPLES Y GRUPO ELECTRÓGENO.La oferta de este inmueble es sólo a título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la A.F.I.P. para la obtención del Nro. de C.O.T.I. Superficies estimativas, las medidas exactas surgirán de la correspondiente escritura.","EXCELENTE 4 AMB C/ BALCÓN, COCHERA Y BAULERA | JOSE BONIFACIO 1600",POINT (-58.4515997 -34.629534),0,1,0,0,566.4829807035187,176.0192424009049,1817.1945189679564,1.2268812895227241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.0,10.0
677,47336,apartment,Caballito,-34.629534,-58.4515997,330000,96,3437.5,,2387.64,"HERMOSO DEPARTAMENTO DE 4 AMBIENTES CON BALCÓN TERRAZA AL FRENTE, COCHERA Y BAULERA. EL DEPARTAMENTO CUENTA CON UN HALL DE ENTRADA, AMPLIO LIVING COMEDOR, DORMITORIO PRINCIPAL EN SUITE CON HIDROMASAJE Y VESTIDOR, 2 DORMITORIOS CON PLACARES, COCINA COMEDOR CON LAVADERO INDEPENDIENTE Y BAÑO COMPLETO (TOTAL 2 BAÑOS COMPLETOS). EL EDIFICIO CUENTA CON AIRE ACONDICIONADO CENTRAL, SALON DE USOS MÚLTIPLES Y GRUPO ELECTRÓGENO.La oferta de este inmueble es sólo a título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la A.F.I.P. para la obtención del Nro. de C.O.T.I. Superficies estimativas, las medidas exactas surgirán de la correspondiente escritura.","EXCELENTE 4 AMB C/ BALCÓN, COCHERA Y BAULERA | JOSE BONIFACIO 1600",POINT (-58.4515997 -34.629534),0,1,0,0,566.4829807035187,176.0192424009049,1817.1945189679564,1.2268812895227241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.0,10.0
